6.000000000000000000e+00 5.500000000000000000e+00 -1.602202653884887695e-02 4.547249525785446167e-02 -2.944830060005187988e-02 -1.383130066096782684e-02 -2.135902643203735352e-02 3.518969938158988953e-02 2.734019979834556580e-02 -1.754929870367050171e-02 -9.791970252990722656e-03 1.957289932761341333e-04 4.885098314844071865e-05 -7.618700328748673201e-05 -1.202160055981948972e-04 -8.884101407602429390e-05 3.088901576120406389e-05 9.473100362811237574e-05 -1.043016964104026556e-04 -3.973301500082015991e-05

7.000000000000000000e+00 1.000000000000000000e+00 -8.465099334716796875e-02 1.323541998863220215e-01 -4.770274832844734192e-02 -4.816577956080436707e-02 -8.350199460983276367e-02 1.316678971052169800e-01 1.321959048509597778e-01 -4.791526123881340027e-02 -8.428102731704711914e-02 1.209230103995651007e-04 2.278209867654368281e-04 -1.887129910755902529e-04 -2.250293036922812462e-04 2.383239916525781155e-04 3.024030011147260666e-04 1.902840012917295098e-04 -2.661878825165331364e-04 -4.551984602585434914e-06
7.000000000000000000e+00 1.500000000000000000e+00 -7.637101411819458008e-02 1.249116063117980957e-01 -4.854039102792739868e-02 -4.540850967168807983e-02 -8.911901712417602539e-02 1.345271915197372437e-01 1.263683885335922241e-01 -4.640518128871917725e-02 -7.996302843093872070e-02 2.255880099255591631e-04 2.851169847417622805e-04 -1.602709962753579021e-04 -2.099929988617077470e-04 8.044997230172157288e-06 1.909999846247956157e-04 3.490460221655666828e-04 -1.862310018623247743e-04 2.478690294083207846e-04
7.000000000000000000e+00 2.000000000000000000e+00 -6.830495595932006836e-02 1.166444942355155945e-01 -4.834099858999252319e-02 -4.192679002881050110e-02 -9.014797210693359375e-02 1.320749968290328979e-01 1.149809062480926514e-01 -4.411282017827033997e-02 -7.086801528930664062e-02 1.518220233265310526e-04 3.645319957286119461e-04 -1.498949859524145722e-04 -1.377569860778748989e-04 1.306210178881883621e-04 2.409329899819567800e-04 3.358590183779597282e-04 -1.578350202180445194e-04 8.327400428242981434e-05
7.000000000000000000e+00 2.500000000000000000e+00 -6.128996610641479492e-02 1.084713041782379150e-01 -4.718120023608207703e-02 -3.781152144074440002e-02 -8.687502145767211914e-02 1.246864050626754761e-01 1.017049029469490051e-01 -4.101850092411041260e-02 -6.068599224090576172e-02 8.150900248438119888e-05 1.567080034874379635e-04 4.995003109797835350e-06 -1.116159983212128282e-04 2.057200181297957897e-04 4.257089749444276094e-04 4.903299850411713123e-04 -1.500600192230194807e-04 2.839219814632087946e-04
7.000000000000000000e+00 3.000000000000000000e+00 -5.576902627944946289e-02 1.018163934350013733e-01 -4.604870080947875977e-02 -3.358810022473335266e-02 -8.249795436859130859e-02 1.160853058099746704e-01 9.047248959541320801e-02 -3.790889680385589600e-02 -5.256301164627075195e-02 7.910400745458900928e-05 2.382449893048033118e-04 -1.942879898706451058e-04 -9.314098861068487167e-05 4.151940229348838329e-04 4.658870166167616844e-04 3.472489770501852036e-04 -1.254880044143646955e-04 1.929370046127587557e-04
7.000000000000000000e+00 3.500000000000000000e+00 -5.117297172546386719e-02 9.646859765052795410e-02 -4.529519751667976379e-02 -3.008209913969039917e-02 -7.587200403213500977e-02 1.059536039829254150e-01 8.146910369396209717e-02 -3.481389954686164856e-02 -4.665499925613403320e-02 -2.341140061616897583e-04 1.369797973893582821e-05 -1.834080030675977468e-04 -1.094159961212426424e-04 4.075250180903822184e-04 5.177899729460477829e-04 4.996110219508409500e-04 -4.153700137976557016e-05 4.252900253050029278e-04
7.000000000000000000e+00 4.000000000000000000e+00 -4.702097177505493164e-02 9.185490012168884277e-02 -4.483389854431152344e-02 -2.712069824337959290e-02 -6.883698701858520508e-02 9.595670551061630249e-02 7.247990369796752930e-02 -3.230170160531997681e-02 -4.017800092697143555e-02 -7.453198486473411322e-05 -7.508002454414963722e-06 -9.264399704989045858e-05 -2.878829836845397949e-04 9.819903061725199223e-05 3.837690164800733328e-04 1.923829986480996013e-04 -1.935530017362907529e-04 -1.097949862014502287e-04
7.000000000000000000e+00 4.500000000000000000e+00 -4.249000549316406250e-02 8.701889961957931519e-02 -4.452960193157196045e-02 -2.394540235400199890e-02 -6.263500452041625977e-02 8.657989650964736938e-02 6.568720191717147827e-02 -2.945380099117755890e-02 -3.623294830322265625e-02 1.471300492994487286e-05 2.183690085075795650e-04 -1.378500019200146198e-04 -4.445989907253533602e-05 4.239910049363970757e-04 4.413659917190670967e-04 3.459059807937592268e-04 -1.051630024448968470e-04 2.260790206491947174e-04
7.000000000000000000e+00 5.000000000000000000e+00 -4.037898778915405273e-02 8.329729735851287842e-02 -4.291869699954986572e-02 -2.160200104117393494e-02 -5.546098947525024414e-02 7.706300914287567139e-02 5.878030136227607727e-02 -2.702909894287586212e-02 -3.175103664398193359e-02 1.658449764363467693e-04 2.154429967049509287e-04 -2.327999827684834599e-04 -1.316020061494782567e-04 3.237870405428111553e-04 4.553089966066181660e-04 3.597929608076810837e-04 -2.016891958191990852e-04 1.682809961494058371e-04
7.000000000000000000e+00 5.500000000000000000e+00 -3.755599260330200195e-02 7.965850085020065308e-02 -4.210170358419418335e-02 -1.917409896850585938e-02 -5.039101839065551758e-02 6.956529617309570312e-02 5.384720489382743835e-02 -2.443639934062957764e-02 -2.941095829010009766e-02 1.695159880910068750e-04 8.494398207403719425e-05 -6.127200322225689888e-05 -1.525367988506332040e-04 1.407339877914637327e-04 3.230799920856952667e-04 4.548109718598425388e-04 -9.577150194672867656e-05 3.423730086069554090e-04

8.000000000000000000e+00 1.000000000000000000e+00 -1.371819972991943359e-01 1.884772032499313354e-01 -5.129488930106163025e-02 -5.174925178289413452e-02 -1.367920041084289551e-01 1.885398924350738525e-01 1.884099096059799194e-01 -5.152763053774833679e-02 -1.368830204010009766e-01 2.234159910585731268e-04 3.092419938184320927e-04 -2.565379836596548557e-04 -2.672862028703093529e-04 1.714029931463301182e-04 2.408830187050625682e-04 3.007079940289258957e-04 -2.995996910613030195e-04 1.336660061497241259e-04
8.000000000000000000e+00 1.500000000000000000e+00 -1.259199976921081543e-01 1.789156049489974976e-01 -5.299611017107963562e-02 -4.905021935701370239e-02 -1.434029936790466309e-01 1.924531906843185425e-01 1.862173974514007568e-01 -5.076771974563598633e-02 -1.354500055313110352e-01 2.361639926675707102e-04 3.232210001442581415e-04 -1.926558907143771648e-04 -2.607129863463342190e-04 5.688998498953878880e-05 2.138540003215894103e-04 3.276850329712033272e-04 -2.440614916849881411e-04 2.139520074706524611e-04
8.000000000000000000e+00 2.000000000000000000e+00 -1.157670021057128906e-01 1.696445047855377197e-01 -5.387797951698303223e-02 -4.636101052165031433e-02 -1.460160017013549805e-01 1.923770010471343994e-01 1.759438961744308472e-01 -4.938191920518875122e-02 -1.265609860420227051e-01 1.854030124377459288e-04 3.926769713871181011e-04 -2.209889935329556465e-04 -1.775794953573495150e-04 1.705060130916535854e-04 2.648800145834684372e-04 4.429080290719866753e-04 -2.150074142264202237e-04 2.018820086959749460e-04
8.000000000000000000e+00 2.500000000000000000e+00 -1.065070033073425293e-01 1.608313024044036865e-01 -5.432464182376861572e-02 -4.306691139936447144e-02 -1.453099846839904785e-01 1.883773952722549438e-01 1.634449064731597900e-01 -4.728630930185317993e-02 -1.161580085754394531e-01 6.130500696599483490e-05 1.040450006257742643e-04 -7.066300167934969068e-05 -1.646719028940424323e-04 1.314090040978044271e-04 3.392789803911000490e-04 4.738259594887495041e-04 -1.916934124892577529e-04 2.973169612232595682e-04
8.000000000000000000e+00 3.000000000000000000e+00 -9.804701805114746094e-02 1.520304083824157715e-01 -5.398340150713920593e-02 -3.919085115194320679e-02 -1.415129899978637695e-01 1.807032972574234009e-01 1.486684978008270264e-01 -4.480133950710296631e-02 -1.038669943809509277e-01 1.700989960227161646e-04 2.889420138671994209e-04 -2.603259927127510309e-04 -1.484137028455734253e-04 3.917579888366162777e-04 4.565729759633541107e-04 6.358569953590631485e-04 -1.375977008137851954e-04 5.092429928481578827e-04
8.000000000000000000e+00 3.500000000000000000e+00 -9.115600585937500000e-02 1.455215960741043091e-01 -5.436629801988601685e-02 -3.579761087894439697e-02 -1.351609826087951660e-01 1.709586083889007568e-01 1.378690898418426514e-01 -4.204579815268516541e-02 -9.582298994064331055e-02 3.675901098176836967e-05 3.195519966538995504e-04 -3.249240107834339142e-04 -1.779321901267394423e-04 3.823340230155736208e-04 4.370649694465100765e-04 7.993879844434559345e-04 -1.331355015281587839e-04 7.355149718932807446e-04
8.000000000000000000e+00 4.000000000000000000e+00 -8.496397733688354492e-02 1.393948942422866821e-01 -5.443049967288970947e-02 -3.286030888557434082e-02 -1.259030103683471680e-01 1.587626934051513672e-01 1.246308982372283936e-01 -3.971840068697929382e-02 -8.491301536560058594e-02 1.006380189210176468e-04 2.248769742436707020e-04 -9.854900417849421501e-05 -2.550120116211473942e-04 1.842850178945809603e-04 5.398009670898318291e-04 6.178119801916182041e-04 -2.065470034722238779e-04 3.127589880023151636e-04
8.000000000000000000e+00 4.500000000000000000e+00 -7.788401842117309570e-02 1.322739124298095703e-01 -5.439060181379318237e-02 -2.917756140232086182e-02 -1.177009940147399902e-01 1.468779146671295166e-01 1.141952052712440491e-01 -3.662600368261337280e-02 -7.756894826889038086e-02 3.190489951521158218e-04 4.909330164082348347e-04 -1.585130085004493594e-04 -4.238900146447122097e-05 4.567700088955461979e-04 4.769669612869620323e-04 6.029279902577400208e-04 -1.382422051392495632e-04 4.511669976636767387e-04
8.000000000000000000e+00 5.000000000000000000e+00 -7.396697998046875000e-02 1.275113075971603394e-01 -5.354459583759307861e-02 -2.671273984014987946e-02 -1.069819927215576172e-01 1.336950063705444336e-01 1.040195971727371216e-01 -3.414769843220710754e-02 -6.987202167510986328e-02 -2.567202318459749222e-05 4.279802669771015644e-05 -2.033079945249482989e-04 -1.814239949453622103e-04 1.404180075041949749e-04 3.497619763948023319e-04 6.173289730213582516e-04 -1.911197905428707600e-04 4.303810128476470709e-04
8.000000000000000000e+00 5.500000000000000000e+00 -6.896299123764038086e-02 1.218344941735267639e-01 -5.286980420351028442e-02 -2.382710017263889313e-02 -9.742301702499389648e-02 1.212493032217025757e-01 9.367649257183074951e-02 -3.148949891328811646e-02 -6.218796968460083008e-02 2.664619823917746544e-04 1.901049690786749125e-04 -9.979600145015865564e-05 -1.818297023419290781e-04 3.884649777319282293e-04 5.256920121610164642e-04 3.908110084012150764e-04 -1.185603978228755295e-04 2.732029824983328581e-04

9.000000000000000000e+00 1.000000000000000000e+00 -1.947959661483764648e-01 2.474861890077590942e-01 -5.269045382738113403e-02 -5.313415825366973877e-02 -1.937800049781799316e-01 2.469139099121093750e-01 2.469109147787094116e-01 -5.285770818591117859e-02 -1.940529942512512207e-01 1.678600092418491840e-04 2.501980052329599857e-04 -2.739079936873167753e-04 -2.970593050122261047e-04 1.789729867596179247e-04 2.164789912058040500e-04 3.474070108495652676e-04 -3.307783917989581823e-04 1.886569953057914972e-04
9.000000000000000000e+00 1.500000000000000000e+00 -1.829460263252258301e-01 2.380136102437973022e-01 -5.506744980812072754e-02 -5.047439411282539368e-02 -2.005239725112915039e-01 2.509981989860534668e-01 2.478653937578201294e-01 -5.253607407212257385e-02 -1.953300237655639648e-01 1.410160039085894823e-04 1.896040048450231552e-04 -2.319607010576874018e-04 -2.914200886152684689e-04 2.159179712180048227e-04 3.503650077618658543e-04 3.072789986617863178e-04 -2.713165886234492064e-04 2.169449871871620417e-04
9.000000000000000000e+00 2.000000000000000000e+00 -1.713599562644958496e-01 2.284705042839050293e-01 -5.711127072572708130e-02 -4.818915948271751404e-02 -2.049599885940551758e-01 2.531499862670898438e-01 2.432639151811599731e-01 -5.207752808928489685e-02 -1.911860108375549316e-01 1.704810129012912512e-04 3.493219846859574318e-04 -2.358294877922162414e-04 -2.070569898933172226e-04 1.794960116967558861e-04 2.586870105005800724e-04 3.309720195829868317e-04 -2.266236115247011185e-04 1.091480080503970385e-04
9.000000000000000000e+00 2.500000000000000000e+00 -1.604459881782531738e-01 2.191362977027893066e-01 -5.868994817137718201e-02 -4.555115103721618652e-02 -2.068600058555603027e-01 2.524113953113555908e-01 2.349818944931030273e-01 -5.107857286930084229e-02 -1.839030385017395020e-01 2.174770052079111338e-04 2.253899874631315470e-04 -1.043037045747041702e-04 -1.938003988470882177e-04 1.889250124804675579e-04 3.646479744929820299e-04 3.426199546083807945e-04 -2.059597172774374485e-04 1.682099828030914068e-04
9.000000000000000000e+00 3.000000000000000000e+00 -1.511090397834777832e-01 2.106533944606781006e-01 -5.954486131668090820e-02 -4.230147972702980042e-02 -2.063480019569396973e-01 2.486493140459060669e-01 2.232605069875717163e-01 -4.946077987551689148e-02 -1.737999916076660156e-01 2.791939768940210342e-04 3.670289879664778709e-04 -2.811222802847623825e-04 -1.835610892158001661e-04 3.262949758209288120e-04 3.791180206462740898e-04 8.158179698511958122e-04 -1.770476956153288484e-04 7.245559245347976685e-04
9.000000000000000000e+00 3.500000000000000000e+00 -1.418249607086181641e-01 2.025295943021774292e-01 -6.070496886968612671e-02 -3.936260938644409180e-02 -2.034329771995544434e-01 2.427946180105209351e-01 2.127141058444976807e-01 -4.756677895784378052e-02 -1.651470065116882324e-01 1.554400078020989895e-04 3.937419678550213575e-04 -3.412000078242272139e-04 -1.946214906638488173e-04 4.016789898741990328e-04 4.479499766603112221e-04 6.263459799811244011e-04 -1.204944055643863976e-04 5.482180276885628700e-04
9.000000000000000000e+00 4.000000000000000000e+00 -1.340379714965820312e-01 1.958909034729003906e-01 -6.185405701398849487e-02 -3.676136955618858337e-02 -1.972180008888244629e-01 2.339797019958496094e-01 1.997348964214324951e-01 -4.588009044528007507e-02 -1.538549661636352539e-01 2.856730134226381779e-04 3.584470250643789768e-04 -1.624379947315901518e-04 -3.436484839767217636e-04 3.139220352750271559e-04 6.138939643278717995e-04 1.054656924679875374e-03 -2.519182162359356880e-04 7.768769282847642899e-04
9.000000000000000000e+00 4.500000000000000000e+00 -1.251569986343383789e-01 1.875728964805603027e-01 -6.241670250892639160e-02 -3.329238295555114746e-02 -1.888210177421569824e-01 2.221139073371887207e-01 1.859872043132781982e-01 -4.325440153479576111e-02 -1.427329778671264648e-01 1.611100160516798496e-04 4.062199732288718224e-04 -1.450999989174306393e-04 -9.378339746035635471e-05 7.452690042555332184e-04 7.766499766148626804e-04 1.012273947708308697e-03 -1.231534988619387150e-04 8.383420063182711601e-04
9.000000000000000000e+00 5.000000000000000000e+00 -1.184670329093933105e-01 1.808963119983673096e-01 -6.242999807000160217e-02 -3.074141032993793488e-02 -1.782159805297851562e-01 2.089570164680480957e-01 1.725855916738510132e-01 -4.101279750466346741e-02 -1.315730214118957520e-01 2.876009675674140453e-04 3.896680136676877737e-04 -1.775169948814436793e-04 -1.927074918057769537e-04 6.858789711259305477e-04 8.655270212329924107e-04 1.484289998188614845e-03 -1.661739952396601439e-04 1.223749015480279922e-03
9.000000000000000000e+00 5.500000000000000000e+00 -1.122199892997741699e-01 1.750034987926483154e-01 -6.278200447559356689e-02 -2.785539999604225159e-02 -1.678050160408020020e-01 1.956592947244644165e-01 1.591494977474212646e-01 -3.848040103912353516e-02 -1.206699609756469727e-01 3.190650022588670254e-04 3.581900091376155615e-04 -8.859600347932428122e-05 -1.771989045664668083e-04 6.545089418068528175e-04 8.535649976693093777e-04 8.983559673652052879e-04 -6.707899592583999038e-05 7.258509285748004913e-04

1.000000000000000000e+01 1.000000000000000000e+00 -2.539489865303039551e-01 3.070701956748962402e-01 -5.312089622020721436e-02 -5.357860028743743896e-02 -2.527790069580078125e-01 3.063569068908691406e-01 3.065159022808074951e-01 -5.334771052002906799e-02 -2.531680464744567871e-01 1.662569993641227484e-04 2.293620054842904210e-04 -2.963708830066025257e-04 -3.063355979975312948e-04 2.602339664008468390e-04 3.000930300913751125e-04 2.813740284182131290e-04 -3.509842790663242340e-04 1.325900084339082241e-04
1.000000000000000000e+01 1.500000000000000000e+00 -2.423880100250244141e-01 2.982196211814880371e-01 -5.583177879452705383e-02 -5.088360607624053955e-02 -2.588719725608825684e-01 3.097552061080932617e-01 3.095554113388061523e-01 -5.320055410265922546e-02 -2.563540339469909668e-01 1.400779874529689550e-04 1.990010205190628767e-04 -2.392411988694220781e-04 -3.045958874281495810e-04 2.133329689968377352e-04 3.421540022827684879e-04 3.583229845389723778e-04 -2.902213018387556076e-04 2.781779912766069174e-04
1.000000000000000000e+01 2.000000000000000000e+00 -2.315149903297424316e-01 2.900264859199523926e-01 -5.851263925433158875e-02 -4.876480251550674438e-02 -2.632910013198852539e-01 3.120560050010681152e-01 3.092258870601654053e-01 -5.315531417727470398e-02 -2.560700178146362305e-01 1.035169989336282015e-04 2.952369977720081806e-04 -2.496793749742209911e-04 -2.279117907164618373e-04 1.634650107007473707e-04 2.260059845866635442e-04 5.357839982025325298e-04 -2.582755114417523146e-04 3.251480229664593935e-04
1.000000000000000000e+01 2.500000000000000000e+00 -2.204679846763610840e-01 2.813633084297180176e-01 -6.089479848742485046e-02 -4.640136659145355225e-02 -2.670029997825622559e-01 3.134044110774993896e-01 3.061158955097198486e-01 -5.279802903532981873e-02 -2.533169984817504883e-01 2.466389851178973913e-04 2.732479770202189684e-04 -1.217148965224623680e-04 -2.245776995550841093e-04 7.915901369415223598e-05 2.430219901725649834e-04 6.117459852248430252e-04 -2.391230082139372826e-04 4.569649754557758570e-04
1.000000000000000000e+01 3.000000000000000000e+00 -2.103840112686157227e-01 2.730444073677062988e-01 -6.266090273857116699e-02 -4.357120022177696228e-02 -2.693029642105102539e-01 3.128742873668670654e-01 3.010325133800506592e-01 -5.208616703748703003e-02 -2.489470243453979492e-01 1.865460071712732315e-04 2.430009917588904500e-04 -3.082758921664208174e-04 -2.027442969847470522e-04 3.582939971238374710e-04 4.024099907837808132e-04 6.060770247131586075e-04 -1.835907023632898927e-04 5.041770637035369873e-04
1.000000000000000000e+01 3.500000000000000000e+00 -2.007240056991577148e-01 2.653295993804931641e-01 -6.460645794868469238e-02 -4.103877022862434387e-02 -2.700439691543579102e-01 3.110826015472412109e-01 2.937961220741271973e-01 -5.100508034229278564e-02 -2.427899837493896484e-01 1.132200122810900211e-04 3.352829662617295980e-04 -3.780775004997849464e-04 -2.379571960773319006e-04 1.956479973159730434e-04 2.328690025024116039e-04 6.835589883849024773e-04 -1.616172085050493479e-04 6.402339786291122437e-04
