1.708175493453356127e-10 3.924331092193920770e-04 2.020861389784116974e-02 6.445689647323105120e-02 9.312484182140132183e-02 1.085652558803655576e-01 1.214712406063851585e-01 1.287028845985580539e-01 1.191941430584161632e-01 8.360773374429159022e-02 4.633596160356468624e-02 3.055988559673022964e-02 2.613941301749556773e-02 2.411818752279864392e-02 2.188196896287430970e-02 1.882828820355059163e-02 1.445296270791016080e-02 1.055087685561760871e-02 7.087307924074444723e-03 6.820231055948468464e-03 8.683463338467057105e-03 1.186180170299106981e-02 1.078404408761043931e-02 8.272740377194538405e-03 5.499058431585649408e-03 3.353205585726039880e-03 2.405711638629931537e-03 1.460484582085430378e-03 6.516415777593679128e-04 3.780182236002610128e-04 8.135544162575396104e-05 4.030668864461665581e-05 1.559046722826398055e-06 1.517538014329245641e-06 9.478380201225435520e-06 1.516636828006617010e-06 1.527366322538964732e-06 1.579228213860705981e-06 1.717444776612763399e-06 2.176188033353508054e-06 7.105187300453674928e-07 9.349711843399679171e-07 1.054246665768536901e-06 1.121915763857270941e-06 1.169949105795449223e-06 1.189314415523688577e-06 1.092150608784683571e-06 6.395204673237634136e-07 5.701395419332946878e-08 8.297932980527255412e-11
2.083069232194588134e-10 3.168944936471829372e-04 1.586829353246613228e-02 5.101260701096480693e-02 7.422266100793281640e-02 9.107863565511709059e-02 1.024944729911718422e-01 1.150615700700151761e-01 1.081113862584810043e-01 7.930563969636242327e-02 4.531908384592798350e-02 3.409093281255552027e-02 3.125644407457918439e-02 3.081232296607401555e-02 2.872671280585116851e-02 2.534218669276444222e-02 2.104033556528937463e-02 1.530061904323515472e-02 1.104542458107069837e-02 1.093879674974048734e-02 1.707709192381950611e-02 2.257328771599602379e-02 2.049506675694758029e-02 1.646792320229303538e-02 1.164289364454993043e-02 8.516592404611774553e-03 5.698907141652074203e-03 3.236816272033396676e-03 2.013658999742331222e-03 6.998261446929292598e-04 1.860703132693145544e-04 2.108193968239840477e-06 1.901211129840011608e-06 1.154126003100645725e-05 8.173166473367234292e-06 1.849493523904162085e-06 1.862577823510959798e-06 1.925821858184081156e-06 2.094372847442471890e-06 2.653796611134045500e-06 3.883188484326956080e-06 1.140169563696122726e-06 1.285622467376849083e-06 1.368142920772435098e-06 1.426718153290622646e-06 1.450333572796063512e-06 1.331845199044875229e-06 7.798761977012360129e-07 6.952682218018208003e-08 1.011908258185127610e-10
2.190862489278618268e-10 1.544288673878400941e-04 1.153149326033236360e-02 3.734074867038292278e-02 5.545564559553105288e-02 6.993620058096874925e-02 8.165642536413636465e-02 9.534982126796502644e-02 9.195389446132773426e-02 7.036689751098729184e-02 4.336983930403272292e-02 3.497052505174727544e-02 3.378060907138882157e-02 3.498360302067536620e-02 3.643442470016573786e-02 3.376403066103769030e-02 2.722403747695184215e-02 2.158059000529640239e-02 1.645183034401480685e-02 1.558159980629290377e-02 2.683644457603313535e-02 3.773788129272462322e-02 3.629302570803388805e-02 2.755255324705514416e-02 2.089648558955285382e-02 1.558384923696262518e-02 9.683213173809122887e-03 6.878005987791331773e-03 4.497989908150099372e-03 1.603689864304986027e-03 2.347288167681729992e-04 1.510702034144037584e-04 9.013280210315400762e-05 3.719504205811995209e-05 8.596105961521485658e-06 1.945199863288481694e-06 1.958961240377622758e-06 2.025477984561876019e-06 2.202751036359569034e-06 2.791123482431224156e-06 4.084133094389582194e-06 5.374308367662128102e-06 1.352149988880758415e-06 1.438940654859816351e-06 1.500546998874446417e-06 1.525384453128686828e-06 1.400764623189758137e-06 8.202327034636293514e-07 7.312464912787705236e-08 1.064271802005073285e-10
2.148526549581961023e-10 1.384386514112889829e-04 8.152911651215663524e-03 2.607036503633647362e-02 3.963377093609893320e-02 5.093302061307830586e-02 6.175707906223870669e-02 7.229549376336943944e-02 7.733632760339961831e-02 5.978126574274156280e-02 3.982784237491242274e-02 3.431129863725313617e-02 3.481886949138008475e-02 4.050434074949856716e-02 3.922850124145985107e-02 3.671006459066405991e-02 3.201581992169125895e-02 2.532945660705496205e-02 2.029002745861652884e-02 2.016282142212182799e-02 3.569152939663514101e-02 5.229981584634946917e-02 5.016255134110646913e-02 4.328529274759649464e-02 3.404020680494174167e-02 2.355276638113046328e-02 1.732230513610547376e-02 1.223640930590966409e-02 7.489070065451207403e-03 3.266992584916441483e-03 9.348102071850013630e-04 2.143929840038579047e-04 1.044405134831531424e-04 1.190392676777347817e-05 8.416540666089083870e-06 3.762616783010840776e-05 8.450670453875975754e-06 8.559265407609917007e-06 2.160185363936754525e-06 2.737188177948907313e-06 4.005211841575524441e-06 5.270455936905738274e-06 5.942814807159340571e-06 1.411134754174890066e-06 1.471550625269426313e-06 1.495908123811853842e-06 1.373696431139011179e-06 8.043826341685473602e-07 7.171159798890010778e-08 1.043705953143707785e-10
2.064557621068939914e-10 8.109955595696963346e-05 5.072526624400114890e-03 1.676858115515153860e-02 2.665379273954048001e-02 3.493582794721284551e-02 4.485421177605727894e-02 5.405549168740210464e-02 5.950653983487910748e-02 5.074939851564374410e-02 3.474108396933566628e-02 3.075484213507317238e-02 3.486397500382068526e-02 3.771521353493486467e-02 4.007378106138727303e-02 3.924414517662543761e-02 3.377453934091347032e-02 2.684385334943352464e-02 2.174615130357148221e-02 2.340688387861683539e-02 4.431943781534095766e-02 6.530780743178903058e-02 6.746003820058801836e-02 6.015631083423393644e-02 4.683683511722446652e-02 3.420300785170012070e-02 2.601541870129702935e-02 1.934418824542384271e-02 1.219752182818181763e-02 5.707268262684398255e-03 1.590410266737134768e-03 4.495691178773156336e-04 4.093772100370628771e-04 6.238427468267872017e-05 6.247801840639044633e-05 1.833057630000700400e-06 1.846025653363565150e-06 1.908707657280439236e-06 2.075760784480396151e-06 2.630213117070280305e-06 3.848679753633583848e-06 5.064475453265373054e-06 5.710557127213254121e-06 6.077101564041999253e-06 1.414039337228522295e-06 1.437444893587938592e-06 1.320009490455245668e-06 7.729456719775261178e-07 6.890895817685965056e-08 1.002915733174031794e-10
1.973444214163304712e-10 7.794095100406097135e-05 2.914570945800823518e-03 1.096069308965652925e-02 1.673730581197522063e-02 2.366686212705502654e-02 3.100497988352799578e-02 3.866854999252235248e-02 4.432421611445993420e-02 3.669529746806179243e-02 2.839265345666004345e-02 2.576972788611795948e-02 3.068721303224346275e-02 3.352263750353326466e-02 3.727460507259231642e-02 3.654463968771643617e-02 3.331496586679272981e-02 2.627914994016448610e-02 2.247440670184909506e-02 2.585003366173429379e-02 4.883412658389441052e-02 7.835891605909740820e-02 8.414378740267858259e-02 7.528753993784070841e-02 6.149299235440670169e-02 4.975896159226612242e-02 3.781063725913878792e-02 2.773230722814180524e-02 1.860975715359240723e-02 8.414808850562463527e-03 2.441290383547231775e-03 1.021011434469397579e-03 5.346335796057875888e-04 1.575778642364938649e-04 6.887596153533161506e-05 6.932721197436505817e-05 1.109881876947220916e-05 4.944948865346759101e-05 1.984152957667985768e-06 1.118188366202198713e-05 3.678829166338888525e-06 4.840969164059427257e-06 5.458537852052373745e-06 5.808905887660366635e-06 6.057606522572011488e-06 1.374007331876245750e-06 1.261754607861617917e-06 7.388339025562514851e-07 6.586785635352523959e-08 9.586548860287547458e-11
1.867995374329176154e-10 3.703316833468073781e-05 1.702425245523230251e-03 6.319200091259360823e-03 9.940923467982054965e-03 1.443330512534328133e-02 2.042327491324410355e-02 2.599157160985068535e-02 2.920608908351501193e-02 2.632104630333545123e-02 2.038377875004100670e-02 2.001018385407097103e-02 2.314133271833447233e-02 2.734326245524458868e-02 3.000269601221350335e-02 3.115817720739184199e-02 2.863466571717026427e-02 2.399680385581621708e-02 2.102532467353989895e-02 2.616407945643207944e-02 5.224938453767620505e-02 8.812580477162043624e-02 9.950542799658125548e-02 9.207935960539592735e-02 7.895101321827922847e-02 6.415577456682164392e-02 5.066445513060047895e-02 3.979739689410744657e-02 2.850206230515730382e-02 1.242727489446944500e-02 4.114126181751366629e-03 1.491152297561692663e-03 7.977419380142490970e-04 3.870628300753055037e-04 2.702721885010908793e-04 7.964600998039518878e-05 6.476585971199552998e-05 6.559813042676906664e-05 1.878131907800988745e-06 2.379795984402385019e-06 3.482254941055877513e-06 4.582297255140385592e-06 5.166866833657946285e-06 5.498513335307864866e-06 5.733924922964346001e-06 5.828834378035197583e-06 1.194334126147730447e-06 6.993551185624966429e-07 6.234827926845161090e-08 9.074302074654886883e-11
1.717262135562263222e-10 1.659410117960874586e-05 9.858978493666251119e-04 3.049944852454180774e-03 5.399158292984636807e-03 7.876522687850818355e-03 1.137739707993310270e-02 1.474932588506065734e-02 1.800299373193016417e-02 1.633081001188812359e-02 1.322209072747304419e-02 1.292978142198568034e-02 1.629982383085705477e-02 1.922185688963198510e-02 2.118846371572514001e-02 2.183874851544709284e-02 2.132245299660971358e-02 1.953323250179761494e-02 1.785738769519611135e-02 2.477865927065787607e-02 5.513647502416858803e-02 9.564464474332837196e-02 1.123811600647250108e-01 1.059969959402196488e-01 9.507667499963075308e-02 8.107728321375684555e-02 6.882244010001484225e-02 5.431619571634490468e-02 3.856513014823952784e-02 1.759403158669720427e-02 5.371666360988542645e-03 1.841722803629429559e-03 1.025898863944121235e-03 5.564000854546028926e-04 2.829831288981647631e-04 1.318539710832279351e-04 1.403837786775655432e-04 6.841201192313080230e-06 7.325059560777435870e-06 9.281641643933772264e-06 3.201263043168587973e-06 4.212540179854221783e-06 4.749939370765120122e-06 5.054824483170508003e-06 5.271240118514490011e-06 5.358491091263044813e-06 4.920716701237760114e-06 6.429223974124249500e-07 5.731724000848957307e-08 8.342073847508859411e-11
1.442133081344096202e-10 5.462493550395524900e-06 4.383241885789522312e-04 1.354726918663941466e-03 2.461350207319426987e-03 3.594503304442382523e-03 5.118533446539431063e-03 7.066948662049167204e-03 8.967114930844677367e-03 7.980087003527589970e-03 6.622716068301512729e-03 6.959977747574742565e-03 9.265675242959669003e-03 1.148141346159560136e-02 1.279912475813526837e-02 1.392669054271720303e-02 1.393059705550876194e-02 1.331561356691416016e-02 1.357975575407728216e-02 2.211437090647280432e-02 5.330171842384043984e-02 9.850628987240764300e-02 1.192575543692231538e-01 1.191636491889602883e-01 1.085327961840577560e-01 9.721498431248405681e-02 8.408083076693810554e-02 7.029595636138272208e-02 5.033514559528638049e-02 2.366543040046159216e-02 7.875229864442067490e-03 2.926412421886452619e-03 1.568920766044339847e-03 8.575413959070947272e-04 6.280707437538927788e-04 4.542392814101160205e-04 1.399135741613504900e-04 8.545526618020445216e-05 3.002955688857490319e-05 4.283642189884204221e-05 8.681680174980905345e-06 1.860396575009997842e-05 3.988933639834960812e-06 4.244971956585688060e-06 7.388993732020325856e-06 4.499986990202800582e-06 4.132350089029299849e-06 2.419741781787921207e-06 4.813422845343177743e-08 7.005558681679647117e-11
9.849812088494119640e-11 1.312722598111560346e-06 1.318308720250056072e-04 3.817440257312057364e-04 8.142188099513990437e-04 1.238821634255636919e-03 1.870710744572308144e-03 2.683919595057137134e-03 3.694072739284091911e-03 3.410899317787726044e-03 3.114262449764794872e-03 3.368187630619816266e-03 4.288211381026204617e-03 5.575262407815875787e-03 6.731979034017621100e-03 7.827482223219125665e-03 8.470982138965951758e-03 9.028640202526467054e-03 1.080627154771976114e-02 1.944251902088431697e-02 5.110428485618016131e-02 9.861203866852549793e-02 1.222386732210280769e-01 1.233090538004528169e-01 1.173748680553518275e-01 1.071470829230746352e-01 9.673976942301558413e-02 8.182906174632852137e-02 6.004379851201659818e-02 2.937789656131046048e-02 9.901191820570098140e-03 3.914914547026070515e-03 2.167554549763303379e-03 1.356049828031215005e-03 8.446053691663746700e-04 5.064136391569750047e-04 2.955663548852974546e-04 1.437536550024653699e-04 8.659886385269148718e-05 5.043137770035178768e-05 1.900374369196389812e-05 2.026982129193650984e-05 1.008234516570552281e-05 6.822859378970195096e-06 1.118887172608621002e-05 3.073504576488525368e-06 2.822407473162925700e-06 1.652690875870845699e-06 1.473392122803334102e-07 4.784817537446031549e-11
6.048987255564463695e-11 2.213973385309810945e-08 4.527498366361848897e-05 1.385161223267332561e-04 2.425366772806587855e-04 4.532228867636768979e-04 7.454122598402882676e-04 1.132203392574291680e-03 1.388561949464585691e-03 1.617681775141769284e-03 1.392114648877025964e-03 1.846148139528192966e-03 2.593074677949272142e-03 3.465014643770227432e-03 4.475270638103794572e-03 5.191708603512378700e-03 5.939301783452605871e-03 7.053577576761223093e-03 9.144677730452180006e-03 1.794251104798268853e-02 4.910444691992744970e-02 9.476132243493767815e-02 1.199462563058063258e-01 1.242268652686261132e-01 1.208025781234333129e-01 1.124162026374123796e-01 1.034286098261473635e-01 8.915184902663451927e-02 6.636412933491303567e-02 3.283315882883720144e-02 1.093605837145609008e-02 4.677696903942196553e-03 2.431070323505411714e-03 1.636076098590945934e-03 1.089175997076837930e-03 5.918016349658352087e-04 3.107455952311824520e-04 1.826888885641309078e-04 1.014591597573757096e-04 7.658338184951936573e-05 6.083893643310644820e-05 3.290634155579125203e-05 7.530640108484955758e-06 1.183280269019778202e-05 5.368132856546240613e-06 3.077474330454904999e-06 1.733302796214315821e-06 1.014953986503798653e-06 9.048426602673411035e-08 1.316927383664760407e-10
4.376886347701246434e-11 1.601972276503362446e-08 1.912093874601888366e-05 7.568291892537799522e-05 1.328792618658327285e-04 2.280301708320285061e-04 3.736831696781671127e-04 6.181779115766313729e-04 8.317310935712737179e-04 9.348007340875231445e-04 9.292600044386939906e-04 1.192482475105470941e-03 1.781854006272485386e-03 2.481102083472086235e-03 3.222513327683045395e-03 4.070800894805246678e-03 4.895103370120714066e-03 5.979097915138027915e-03 8.258396189102085866e-03 1.691844336404904614e-02 4.630582970945528593e-02 9.225489361470357030e-02 1.173251751637718332e-01 1.239545027757393142e-01 1.206818120428599095e-01 1.140458446182257696e-01 1.065203274429648572e-01 9.426984066240028104e-02 7.108723571274341846e-02 3.554143050391344455e-02 1.214732433499014774e-02 5.057676816983987071e-03 2.960631506446020998e-03 1.817391676405444908e-03 1.191020581326230092e-03 7.531895886591000091e-04 4.512727942112041389e-04 2.715579007269373337e-04 1.508485992943308252e-04 1.017518161639484862e-04 5.860578641450318475e-05 4.939044645418023841e-05 3.018770030878841794e-05 1.907328609795450942e-05 2.666170944119046286e-06 2.296301709132142322e-06 4.246592107451633293e-06 7.343937190456015983e-07 6.547200910199697958e-08 9.528936403649834537e-11
3.825026002877715976e-11 1.399987371555305923e-08 9.536286692516386093e-06 3.845187904187833159e-05 5.937275136699446084e-05 1.276321360777023836e-04 2.163747209061967164e-04 3.716480462261014276e-04 5.238481828184200599e-04 6.185942026215792170e-04 6.299704549534127125e-04 8.073437114432729716e-04 1.277820118314674071e-03 1.774500117088374188e-03 2.482150684612572603e-03 3.259608480807904551e-03 4.121520692598748363e-03 5.238662974979512756e-03 7.455376699882895232e-03 1.563835376326272106e-02 4.370621485462252570e-02 8.748692509027586328e-02 1.132881727777366176e-01 1.202533685931050922e-01 1.199945341251576203e-01 1.164203598608729018e-01 1.103604196691169992e-01 9.987159214439308985e-02 7.671986893358340165e-02 3.846002328851806651e-02 1.345609871947607214e-02 5.803939087658805708e-03 3.324747348867412248e-03 2.249314321266673508e-03 1.463349669787808839e-03 9.193550970547724856e-04 5.634152832609517483e-04 3.698342075150914650e-04 2.312694919135913063e-04 1.463175464219337440e-04 1.005436731894796275e-04 6.716487433318171101e-05 4.304444720443877369e-05 2.038060326092668424e-05 1.421288549814810077e-05 7.509301671670447822e-06 4.001840961514527826e-06 3.185021219502320604e-06 5.721696141534783304e-08 8.327479086330745401e-11
